timestamp,ax,ay,az,gx,gy,gz,scenario,actual_steps
0.6499999999978172,-5.087466,-0.852489,6.360804,0.05006826025196133,0.027696629899898014,0.6317009788083237,sample_walking,
0.6589999999996508,-4.876551,-0.953532,6.0929910000000005,0.10439512387878883,-0.028761280743614556,0.6753778433394818,sample_walking,
0.7219999999979336,-4.435101,-1.523493,6.030207000000001,0.24927141442833411,-0.08841663457678074,0.7446202907538528,sample_walking,
0.7219999999979336,-4.162383,-2.591802,6.701211000000001,0.4836307357276287,-0.150203035426632,0.8575378573701299,sample_walking,
0.7219999999979336,-4.454721,-3.620871,7.443828000000001,0.7041391240830963,-0.1693772225890417,1.0088055436404784,sample_walking,
0.7219999999979336,-5.144364,-4.521429,7.266267000000001,0.8468843676159565,-0.17896431617024655,1.134505901698362,sample_walking,
0.7219999999979336,-5.747679,-4.876551,6.7541850000000005,1.0322418248362584,-0.12037535851004891,1.1547464850337403,sample_walking,
0.7219999999979336,-5.695686,-4.785318,7.693002000000001,1.4413033682724294,-0.05539325979979603,1.1472904384692204,sample_walking,
0.7299999999995634,-5.125725,-5.187528,9.512757,2.0836578368349263,0.0,1.160073229910827,sample_walking,
0.7399999999979627,-5.4268920000000005,-5.6378070000000005,12.521484000000001,2.7622313780348096,0.013849187614575004,1.116396365379669,sample_walking,
0.7489999999997963,-16.999749,-9.168426,35.584794,2.9316086006238513,-0.22477048238883773,0.9193225128907292,sample_walking,
0.7599999999983993,-14.973984,0.249174,20.146797000000003,1.8269286305128203,-0.49641352716923515,0.49321782930883357,sample_walking,
0.7690000000002328,-16.740765,3.4344810000000003,11.361941999999999,0.49641352716923515,0.11824431149336383,0.22051013368471958,sample_walking,
0.7799999999988358,-10.609515,2.749743,10.077813,0.32810095542391005,0.9938917051821868,0.136353847812057,sample_walking,
0.7899999999972351,-6.74928,1.202706,10.983276,0.7574030821954593,0.7318374993122463,0.2535335084617043,sample_walking,
0.7989999999990687,-7.683192,-2.917494,4.8039570000000005,1.8492985155356316,0.1693772225890417,0.5773741151814962,sample_walking,
0.8099999999976717,-6.696306,-8.617104,3.477645,2.7121631177828482,0.39201665796119434,0.7424892437371677,sample_walking,
0.819999999999709,-7.458543,-7.017093000000001,5.436702,2.984870813406962,0.34195014303848503,0.6231802814000873,sample_walking,
0.8319999999985157,-9.489213000000001,2.87433,11.146122000000002,2.2711445957426615,0.3962787519945645,0.7211840095580729,sample_walking,
0.8869999999988067,-2.553543,7.889202000000001,12.923694,2.756904633157723,-0.1331581499516554,1.0631341525965579,sample_walking,
0.8869999999988067,-6.8405130000000005,5.4651510000000005,1.149732,4.001132403611961,-0.8799077423929412,1.118527412396354,sample_walking,
0.8869999999988067,-11.476719,5.996853,2.677149,3.304451071422636,-0.5315662036336529,0.7531427334913411,sample_walking,
0.8879999999990105,-11.338398,9.379341,6.930765000000001,2.7494468412639512,-0.37603816865918627,0.8127963419952553,sample_walking,
0.8879999999990105,-10.283823,10.672299,6.030207000000001,2.668487998580942,-0.5528714378127477,1.009870194484195,sample_walking,
0.8889999999992142,-7.947081000000001,9.795285000000002,5.451417,2.4277372815608445,-0.6061353959251107,0.9800425175676118,sample_walking,
0.8999999999978172,-6.787539,6.74928,5.810463,2.248772965390598,-0.7115969159768681,0.859668904386815,sample_walking,
0.9099999999998545,-5.576004,4.032891,5.777109,2.1433114453388407,-0.7020098223956632,0.6551372600041035,sample_walking,
0.9199999999982538,-5.006043,2.371077,5.576004,2.261555756832204,-0.6327673749812922,0.5890905104501342,sample_walking,
0.930000000000291,-4.838292000000001,0.9201779999999999,5.566194,2.602441249026973,-0.6519415621437018,0.5379593446837082,sample_walking,
0.9399999999986903,-4.991328,1.494063,4.444911,2.8080375442534007,-0.7616634308995773,0.5336972506503381,sample_walking,
0.9499999999970896,-5.207148000000001,2.879235,3.1038840000000003,2.8666265019135984,-0.7712522698100343,0.3909520071174778,sample_walking,
0.9589999999989232,-5.072751,4.230072000000001,3.937734,2.944391392065458,-0.7787083163745541,0.3600596793571782,sample_walking,
0.9699999999975262,-5.4268920000000005,4.617567,4.7088,2.8080375442534007,-0.7520763373183725,0.2599249041825075,sample_walking,
0.9830000000001746,-5.532839999999999,5.958594000000001,3.6169470000000006,2.5129582182772237,-0.6380941198583788,0.046870817062307724,sample_walking,
0.9899999999979627,-5.293476,6.763995,5.019777,2.397909604644261,-0.464454803235967,-0.2567292063221059,sample_walking,
1.0010000000002037,-5.436702,5.896791,6.648237,2.5427858951938065,-0.7946868056765621,-0.38882096010079276,sample_walking,
1.0099999999983993,-5.752584000000001,4.660731,3.8896650000000004,2.288187735888386,-0.8713870449847049,-0.7179883116976713,sample_walking,
1.0200000000004366,-5.378823000000001,6.566814,1.6186500000000001,1.9867187595206575,-0.1938781546285381,-0.9171932112032961,sample_walking,
1.0299999999988358,-4.349754000000001,6.317640000000001,2.4809490000000003,1.7172067617569449,0.08308988969969404,-1.0002831009029902,sample_walking,
1.0399999999972351,-3.185307,7.453638000000001,3.195117,1.6053538459843844,0.21731443582431798,-0.9331717005053042,sample_walking,
1.0509999999994761,-2.591802,6.854247,4.268331,1.5606123306095097,0.2844258362220039,-0.8649939039346497,sample_walking,
1.0599999999976717,-2.5005690000000005,7.012188,4.129029,1.5243932579721233,0.39201665796119434,-0.7158572646809862,sample_walking,
1.069999999999709,-2.025765,6.619788,3.4295760000000004,1.4924362793681072,0.5795034168689293,-0.5741766719918425,sample_walking,
1.1189999999987776,-3.338343,5.767299,4.07115,1.1100049696588656,0.8383636702077202,-0.4996092250296368,sample_walking,
1.1189999999987776,-4.890285,5.31702,5.096295,0.9246492577678158,0.8255791334368617,-0.5209144592087316,sample_walking,
1.1199999999989814,-6.241122,4.660731,6.322545,0.9928270543384703,0.6008086510480241,-0.519849808365015,sample_walking,
1.1199999999989814,-7.136775000000001,2.3377230000000004,8.253153000000001,1.051416011998668,0.20985664393054618,-0.6008086510480241,sample_walking,
1.1299999999973807,-6.030207000000001,2.691864,7.994169,1.6671385015049835,-0.27164304478039747,-0.6434191194062137,sample_walking,
1.1299999999973807,-5.556384,2.323008,6.902316000000001,1.7512947873776463,-0.5049359699067235,-0.6860295877644031,sample_walking,
1.1389999999992142,-3.5924220000000004,3.1568579999999997,5.623092000000001,2.0144153894205554,-0.47404189681717185,-0.6870959839373717,sample_walking,
1.1499999999978172,-3.8180520000000002,4.800033,5.537745,1.865278750166892,-0.28762153408240554,-0.6093310937855123,sample_walking,
1.1610000000000582,-4.536144,6.375519000000001,5.661351,1.8450381668315137,-0.1310271029349703,-0.5954836515001892,sample_walking,
1.1699999999982538,-4.71861,7.846038,5.948784000000001,1.693770480561165,-0.07137349443105612,-0.5826991147293309,sample_walking,
1.180000000000291,-4.670541,7.467372,5.991948000000001,1.5467631429949347,0.04261046835818956,-0.5251748079128498,sample_walking,
1.190999999998894,-4.052511000000001,7.093611,6.001758000000001,1.148355089312937,0.06924244741437104,-0.6135931878188825,sample_walking,
1.2009999999972933,-4.401747,7.377120000000001,5.6329020000000005,0.7275754052788761,0.10972186875587552,-0.6647243535853083,sample_walking,
1.2089999999989232,-5.383728,7.472277000000001,5.695686,0.3749735178154697,0.13528919696834046,-0.6753778433394818,sample_walking,
1.2199999999975262,-4.89519,7.630218000000001,5.383728,0.49854457418592024,0.20559629522642803,-0.6018750472209926,sample_walking,
1.2299999999995634,-4.449816,7.079877000000001,5.5946430000000005,0.6008086510480241,0.26844734691999583,-0.5294369019462198,sample_walking,
1.2399999999979627,-4.660731,7.33788,5.7143250000000005,0.6732467963227966,0.42397538189446254,-0.4282357305985807,sample_walking,
1.2880000000004657,-5.3405640000000005,6.93567,5.930145,0.7744479676704359,0.50600062075044,-0.3632553772175798,sample_walking,
1.2880000000004657,-5.556384,6.523650000000001,6.0498270000000005,0.751011686474656,0.5688516724440078,-0.41332189214028914,sample_walking,
1.2880000000004657,-6.438303,7.640028000000001,6.6727620000000005,0.6018750472209926,0.6828338899040015,-0.36751572592169796,sample_walking,
1.2880000000004657,-7.228008000000001,7.146585000000001,7.314336000000001,0.6317009788083237,0.6380941198583788,-0.32810095542391005,sample_walking,
1.2909999999974389,-7.553700000000001,7.937271000000001,8.296317,0.3856252622403911,0.6998787753789781,-0.40480119473205284,sample_walking,
1.3009999999994761,-7.769520000000001,8.741691000000001,7.644933,0.3440811900551701,0.6082664429417959,-0.3962787519945645,sample_walking,
1.3099999999976717,-8.19135,8.650458,7.390854,0.2354239721430111,0.5773741151814962,-0.38349596055295804,sample_walking,
1.3209999999999127,-8.823114,8.98596,7.280982,0.2343575759700426,0.37603816865918627,-0.3707114237820996,sample_walking,
1.330999999998312,-9.446049,9.182160000000001,6.4284930000000005,0.1331581499516554,0.3163828148260201,-0.3302320024405951,sample_walking,
1.341999999996915,-9.412695000000001,9.80019,6.6345030000000005,0.18216001403064816,0.2396843208471293,-0.2663162999033108,sample_walking,
1.3499999999985448,-8.726976,9.652059000000001,7.079877000000001,0.16405047771195502,0.0245009320394964,-0.28336118537828736,sample_walking,
1.359999999996944,-9.757026000000002,9.091908,7.874487,-0.2972086276636104,-0.3387544451780834,-0.4665858502526521,sample_walking,
1.3779999999969732,-11.304063000000001,9.858069,6.365709000000001,-0.7829686650786721,-0.7382288950330496,-0.5464800420919446,sample_walking,
1.3829999999979918,-10.619325,10.188666,4.7088,-1.0205236842383683,-0.8085359932911371,-0.42397538189446254,sample_walking,
1.389999999999418,-10.921473,7.654743000000001,5.2591410000000005,-1.3848437122996646,-0.6956184266748601,-0.24501106572421597,sample_walking,
1.400999999998021,-11.788677,4.637187,6.519726,-1.6490289651862904,-0.7499470356309395,-0.30253537254069707,sample_walking,
1.4099999999998545,-11.501244000000002,2.3377230000000004,7.764615,-1.7044239703153385,-1.021588335082085,-0.5283705057732513,sample_walking,
1.4209999999984575,-10.303443000000001,1.6961490000000001,8.512137000000001,-1.7022929232986534,-1.3688652229976566,-0.7776436655308375,sample_walking,
1.430000000000291,-9.39798,2.1464280000000002,8.761311000000001,-1.5883089605094076,-1.8844529373293015,-0.9225182107511308,sample_walking,
1.440999999998894,-7.14168,2.2317750000000003,8.674983000000001,-1.1014842722506293,-2.269013548725976,-0.8767120445325397,sample_walking,
1.4509999999972933,-6.438303,3.05091,8.349291000000001,-0.0628510516935678,-2.4138898392755213,-0.6892252856248048,sample_walking,
1.4609999999993306,-6.246027000000001,5.1012,9.00558,0.3771028195029028,-2.378735417481852,-0.5241101570691332,sample_walking,
1.506999999997788,-5.733945,7.280982,10.107243,1.051416011998668,-2.482065890516924,-0.060720004676882725,sample_walking,
1.506999999997788,-6.8454180000000004,9.819809999999999,10.605591,1.2740554473708208,-2.5225470571876802,0.2567292063221059,sample_walking,
1.506999999997788,-7.741071000000001,13.354353,5.2974000000000006,0.8127963419952553,-2.2338591269323063,0.5976129531876223,sample_walking,
1.506999999997788,-7.850943000000001,18.700803,-0.38847600000000004,-0.11291756661627714,-1.5297200028492102,1.0823083397589677,sample_walking,
1.5099999999983993,-7.711641,16.367985,-2.24649,-1.009870194484195,-0.5944172553272208,1.488174185334737,sample_walking,
1.521999999997206,-9.019314,13.819347,0.066708,-1.5819175647886046,-0.3302320024405951,2.0485034150412567,sample_walking,
1.5309999999990396,-7.912746,8.904537,4.28697,-2.1614209816575336,-0.31744921099898865,2.0112196915601537,sample_walking,
1.5409999999974389,-6.859152000000001,5.810463,4.564593,-3.140398848381429,-0.6114621408021974,1.6554203609070937,sample_walking,
1.5499999999992724,-6.1312500000000005,1.7196930000000001,4.646016,-2.9933932561444507,-0.31531816398230356,1.2932313798624824,sample_walking,
1.5599999999976717,-5.4317969999999995,-1.3655519999999999,7.458543,-2.8602351061927953,-0.0873519837330642,0.7787083163745541,sample_walking,
1.569999999999709,-7.635123,0.704358,6.6394079999999995,-2.89325848096978,0.0042603487041181585,0.4623255015485339,sample_walking,
1.5819999999985157,-7.568415,3.8749500000000006,5.383728,-2.225336684194818,0.17576861830984494,0.5155877143316449,sample_walking,
1.5900000000001455,-7.525251000000001,5.948784000000001,5.202243,-2.0208067851413585,0.35686398149677656,0.6593993540374736,sample_walking,
1.6009999999987485,-6.720831,5.733945,6.586434000000001,-2.1497028410596437,-0.22051013368471958,0.5805698130418978,sample_walking,
1.6109999999971478,-5.733945,5.288571,5.820273000000001,-2.259426455144771,-0.7179883116976713,0.43249782463195086,sample_walking,
1.620999999999185,-4.747059,5.182623,3.343248,-2.312688667927882,-0.8096006441348537,0.3099914191052168,sample_walking,
1.6299999999973807,-4.660731,4.675446000000001,2.1846870000000003,-2.452238213600341,-0.4665858502526521,0.32170955970310683,sample_walking,
1.6419999999998254,-4.07115,3.788622,4.148649,-2.4021716986776314,-0.39734340283828107,0.2822947892053188,sample_walking,
1.6519999999982247,-3.635586,2.8978740000000003,4.765698,-2.511893567433507,-0.4974781780129517,0.24714211274090106,sample_walking,
1.6610000000000582,-3.309894,3.08034,2.165067,-2.824016033555409,-0.28016374218863377,0.2705766486074289,sample_walking,
1.6709999999984575,-3.161763,3.208851,3.0989790000000004,-2.844256616890787,-0.08096058801226097,0.272707695624114,sample_walking,
1.6810000000004948,-3.085245,2.778192,3.3962220000000003,-3.0466554689275616,0.11824431149336383,0.30040432552401203,sample_walking,
1.727999999999156,-2.888064,1.9924110000000002,3.4393860000000003,-3.092463380475405,0.2354239721430111,0.21092304010351473,sample_walking,
1.727999999999156,-3.046005,1.355742,2.538828,-3.0626357035588216,0.32170955970310683,0.07989419183929243,sample_walking,
1.727999999999156,-3.3864120000000004,0.737712,2.557467,-2.8655618510698817,0.3270363045801935,-0.04261046835818956,sample_walking,
1.727999999999156,-3.381507,0.714168,2.7683820000000003,-2.5875274105686814,0.30466641955738216,-0.04261046835818956,sample_walking,
1.731999999999971,-2.467215,-0.6513840000000001,3.4295760000000004,-2.264751454692606,0.23116187810964098,-0.05752430681648111,sample_walking,
1.7409999999981665,-2.917494,-0.877014,4.272255,-1.8343846770773404,0.05752430681648111,-0.06924244741437104,sample_walking,
1.7510000000002037,-3.1087890000000002,-0.910368,3.48255,-1.4785870917535322,0.013849187614575004,-0.026631979056181476,sample_walking,
1.760999999998603,-4.014252,-0.6994530000000001,3.4246710000000005,-0.9768468197072103,-0.009587093581204853,0.10119942601838722,sample_walking,
1.7709999999970023,-3.736629,-0.512082,3.673845,-0.6263759792604889,0.014913838458291546,0.1938781546285381,sample_walking,
1.7819999999992433,-3.5590680000000003,-0.565056,4.238901,-0.21944373751175103,0.013849187614575004,0.2822947892053188,sample_walking,
1.7909999999974389,-3.170592,-1.111473,5.168889000000001,0.22051013368471958,0.028761280743614556,0.3163828148260201,sample_walking,
1.7999999999992724,-3.573783,-1.7814960000000002,5.566194,0.6359630728416938,0.08096058801226097,0.44421596522984075,sample_walking,
1.8109999999978754,-3.5492580000000005,-2.457405,5.983119,1.0546117098590695,0.1832246648743647,0.4974781780129517,sample_walking,
1.8220000000001164,-3.362868,-2.5054740000000004,6.609978,1.5201329092680052,0.3185138618427052,0.5283705057732513,sample_walking,
1.830999999998312,-2.792907,-2.691864,7.994169,2.1592916799701007,0.47191259512973877,0.5880258596064176,sample_walking,
1.841999999996915,-2.6388900000000004,-2.203326,9.843354000000001,2.8389298720137006,0.6338320258250087,0.6380941198583788,sample_walking,
1.8509999999987485,-2.7732870000000003,-1.963962,12.602907,3.2139033898291705,0.6103957446292289,0.6657907497582769,sample_walking,
1.8609999999971478,-4.042701,-3.544353,20.706948,2.6343982276309887,0.0021310470166850766,0.4793686416942586,sample_walking,
1.870999999999185,-22.092119999999998,6.2558370000000005,52.781724000000004,1.6213323352863924,-0.7882954099557589,-0.044741515374874634,sample_walking,
1.8809999999975844,-8.028504,20.683404000000003,5.579928,2.2104228457365265,0.0,0.6892252856248048,sample_walking,
1.8909999999996217,-8.517042,7.625313,2.289654,-0.22477048238883773,1.0130658923445968,0.4016054968716512,sample_walking,
1.900999999998021,-5.369994,6.040017000000001,-2.3131980000000003,1.5765908199115177,1.0343711265236915,0.5837655109022993,sample_walking,
1.9110000000000582,-2.4721200000000003,5.6760660000000005,10.379961000000002,3.6922073806797124,0.33768804900511484,1.0183926372216834,sample_walking,
1.9619999999995343,-10.82043,1.231155,4.291875,3.185140363756304,0.15552803497446668,0.35899328318420964,sample_walking,
1.9619999999995343,-10.590876,1.494063,13.867416,-0.11504861363296222,0.8713870449847049,0.2460757165679325,sample_walking,
1.9619999999995343,-3.204927,2.87433,0.10987200000000001,2.227467731211503,0.51771876134833,0.616788885679284,sample_walking,
1.9619999999995343,-2.749743,4.272255,0.32569200000000004,3.8370819259000055,0.09480803029758397,0.8074695971181686,sample_walking,
1.9719999999979336,-3.765078,6.998454000000001,5.790843000000001,2.941195694205056,-0.08841663457678074,0.559264578862803,sample_walking,
1.9719999999979336,-6.682572,7.812684,4.344849,2.3393206469840635,0.0042603487041181585,0.33449235114471326,sample_walking,
1.981999999999971,-8.401284,8.306127,4.478265,1.6831169908069918,0.4612591053755654,0.1938781546285381,sample_walking,
1.9909999999981665,-8.679888,7.754805,4.790223,1.0610031055798728,0.7648591287599791,-0.0490018640789928,sample_walking,
2.0010000000002037,-8.219799,7.15149,7.237818000000001,0.9949563560259034,0.737162498860081,-0.14274524353286022,sample_walking,
2.010999999998603,-6.7159260000000005,6.485391000000001,5.733945,0.899083674884603,0.3845606113966746,-0.30679572124481524,sample_walking,
2.021999999997206,-7.0896870000000005,5.11101,3.2863500000000005,0.5464800420919446,0.22690152940552283,-0.6625950518978753,sample_walking,
2.0319999999992433,-7.113231,5.215977,3.348153,0.45912980368813233,0.24820676358461757,-0.9086707684658079,sample_walking,
2.040999999997439,-7.209369000000001,4.627377,4.818672,0.8415593680681218,0.21518338880763288,-0.9864356586176671,sample_walking,
2.05199999999968,-7.400664,4.474341,5.168889000000001,1.0386332205570616,0.18429106104733325,-1.102548923094346,sample_walking,
2.0609999999978754,-7.1711100000000005,4.966803,5.001138000000001,1.1334412508546456,0.14168059268914368,-1.192030208514843,sample_walking,
2.0709999999999127,-6.197958000000001,7.400664,4.401747,1.0503513611549515,0.11930896233708037,-1.2335760260293163,sample_walking,
2.080999999998312,-5.685876,8.224704000000001,4.378203,0.9555415855281155,0.14061419651617516,-1.2463588174709228,sample_walking,
2.128999999997177,-5.1728130000000005,8.430714000000002,4.042701,0.9161268150303276,0.2577938571658224,-1.1494197401566535,sample_walking,
2.1299999999973807,-4.555764,8.075592,3.755268,1.192030208514843,0.4282357305985807,-0.901212976572036,sample_walking,
2.1299999999973807,-3.8994750000000002,7.448733,3.841596,1.4061489464787595,0.5848301617460159,-0.6391587707020954,sample_walking,
2.1299999999973807,-3.937734,5.576004,4.732344,1.4871095344910206,0.6476812134395837,-0.4793686416942586,sample_walking,
2.131999999997788,-4.014252,4.268331,5.408253,1.499892325932627,0.5869612087627011,-0.5091963186108417,sample_walking,
